Nord_x,Est_y
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
